Platform,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
GC,0.24,0.06,0,0.01,0.31
GC,0.23,0.06,0,0.01,0.3
GC,0.23,0.06,0,0.01,0.3
GC,0.23,0.06,0,0.01,0.3
GC,0.23,0.06,0,0.01,0.3
GC,0.23,0.06,0,0.01,0.29
GC,0,0,0.28,0.01,0.29
GC,0.22,0.06,0,0.01,0.29
GC,0.22,0.06,0,0.01,0.29
GC,0.22,0.06,0,0.01,0.29
GC,0.22,0.06,0,0.01,0.28
GC,0.22,0.06,0,0.01,0.28
GC,0.22,0.06,0,0.01,0.28
GC,0.21,0.06,0,0.01,0.28
GC,0,0,0.27,0.01,0.28
GC,0.21,0.06,0,0.01,0.28
GC,0.21,0.06,0,0.01,0.27
GC,0.21,0.05,0,0.01,0.27
GC,0.21,0.05,0,0.01,0.27
GC,0.21,0.05,0,0.01,0.27
GC,0.21,0.05,0,0.01,0.27
GC,0.21,0.05,0,0.01,0.27
GC,0.2,0.05,0,0.01,0.26
GC,0.2,0.05,0,0.01,0.26
GC,0.2,0.05,0,0.01,0.26
GC,0.2,0.05,0,0.01,0.26
GC,0.2,0.05,0,0.01,0.26
GC,0.2,0.05,0,0.01,0.26
GC,0.15,0.04,0.06,0.01,0.25
GC,0.2,0.05,0,0.01,0.25
GC,0.19,0.05,0,0.01,0.25
GC,0.19,0.05,0,0.01,0.25
GC,0.19,0.05,0,0.01,0.25
GC,0.19,0.05,0,0.01,0.25
GC,0.19,0.05,0,0.01,0.25
GC,0.19,0.05,0,0.01,0.25
GC,0.19,0.05,0,0.01,0.25
GC,0.19,0.05,0,0.01,0.24
GC,0.19,0.05,0,0.01,0.24
GC,0.19,0.05,0,0.01,0.24
GC,0.19,0.05,0,0.01,0.24
GC,0.19,0.05,0,0.01,0.24
GC,0.18,0.05,0,0.01,0.23
GC,0.18,0.05,0,0.01,0.23
GC,0.18,0.05,0,0.01,0.23
GC,0.18,0.05,0,0.01,0.23
GC,0.17,0.05,0,0.01,0.22
GC,0.17,0.04,0,0.01,0.22
GC,0.17,0.04,0,0.01,0.22
GC,0.17,0.04,0,0.01,0.22
GC,0.17,0.04,0,0.01,0.22
GC,0.17,0.04,0,0.01,0.22
GC,0.17,0.04,0,0.01,0.22
GC,0.17,0.04,0,0.01,0.22
GC,0.17,0.04,0,0.01,0.22
GC,0.17,0.04,0,0.01,0.22
GC,0.17,0.04,0,0.01,0.22
GC,0.17,0.04,0,0.01,0.21
GC,0.17,0.04,0,0.01,0.21
GC,0,0,0.21,0.01,0.21
GC,0.16,0.04,0,0.01,0.21
GC,0.16,0.04,0,0.01,0.21
GC,0.16,0.04,0,0.01,0.21
GC,0.16,0.04,0,0.01,0.21
GC,0.16,0.04,0,0.01,0.21
GC,0.16,0.04,0,0.01,0.21
GC,0.16,0.04,0,0.01,0.2
GC,0,0,0.2,0.01,0.2
GC,0.16,0.04,0,0.01,0.2
GC,0.16,0.04,0,0.01,0.2
GC,0.15,0.04,0,0.01,0.2
GC,0.15,0.04,0,0.01,0.2
GC,0.15,0.04,0,0.01,0.2
GC,0.15,0.04,0,0.01,0.2
GC,0.15,0.04,0,0.01,0.2
GC,0.15,0.04,0,0.01,0.19
GC,0.15,0.04,0,0.01,0.19
GC,0.15,0.04,0,0.01,0.19
GC,0.15,0.04,0,0.01,0.19
GC,0.15,0.04,0,0.01,0.19
GC,0.14,0.04,0,0,0.18
GC,0.14,0.04,0,0,0.18
GC,0.14,0.04,0,0,0.18
GC,0.14,0.04,0,0,0.18
GC,0.14,0.04,0,0,0.18
GC,0.14,0.04,0,0,0.18
GC,0.14,0.04,0,0,0.18
GC,0.13,0.03,0,0,0.17
GC,0.13,0.03,0,0,0.17
GC,0.13,0.03,0,0,0.17
GC,0.13,0.03,0,0,0.17
GC,0.13,0.03,0,0,0.17
GC,0.13,0.03,0,0,0.17
GC,0.13,0.03,0,0,0.17
GC,0.13,0.03,0,0,0.17
GC,0.13,0.03,0,0,0.17
GC,0.13,0.03,0,0,0.17
GC,0.13,0.03,0,0,0.17
GC,0.1,0.02,0.04,0,0.17
GC,0.13,0.03,0,0,0.17
GC,0.01,0,0.15,0,0.17
GC,0.13,0.03,0,0,0.16
GC,0.13,0.03,0,0,0.16
GC,0.13,0.03,0,0,0.16
GC,0.12,0.03,0,0,0.16
GC,0.12,0.03,0,0,0.16
GC,0.12,0.03,0,0,0.16
GC,0.12,0.03,0,0,0.16
GC,0.12,0.03,0,0,0.16
GC,0.12,0.03,0,0,0.16
GC,0.12,0.03,0,0,0.15
GC,0.12,0.03,0,0,0.15
GC,0.12,0.03,0,0,0.15
GC,0.12,0.03,0,0,0.15
GC,0.12,0.03,0,0,0.15
GC,0.12,0.03,0,0,0.15
GC,0.12,0.03,0,0,0.15
GC,0.12,0.03,0,0,0.15
GC,0.12,0.03,0,0,0.15
GC,0.12,0.03,0,0,0.15
GC,0.12,0.03,0,0,0.15
GC,0.12,0.03,0,0,0.15
GC,0.12,0.03,0,0,0.15
GC,0.12,0.03,0,0,0.15
GC,0.11,0.03,0,0,0.15
GC,0.11,0.03,0,0,0.15
GC,0.11,0.03,0,0,0.15
GC,0.11,0.03,0,0,0.15
GC,0.11,0.03,0,0,0.15
GC,0.11,0.03,0,0,0.15
GC,0.11,0.03,0,0,0.15
GC,0.11,0.03,0,0,0.14
GC,0,0,0.14,0,0.14
GC,0.11,0.03,0,0,0.14
GC,0.11,0.03,0,0,0.14
GC,0.11,0.03,0,0,0.14
GC,0.11,0.03,0,0,0.14
GC,0.11,0.03,0,0,0.14
GC,0.11,0.03,0,0,0.14
GC,0.04,0.01,0.08,0,0.14
GC,0.11,0.03,0,0,0.14
GC,0.11,0.03,0,0,0.14
GC,0.11,0.03,0,0,0.14
GC,0.1,0.03,0,0,0.14
GC,0.1,0.03,0,0,0.13
GC,0.1,0.03,0,0,0.13
GC,0.1,0.03,0,0,0.13
GC,0.1,0.03,0,0,0.13
GC,0.1,0.03,0,0,0.13
GC,0,0,0.13,0,0.13
GC,0.1,0.03,0,0,0.13
GC,0.1,0.03,0,0,0.13
GC,0.1,0.03,0,0,0.13
GC,0.1,0.03,0,0,0.13
GC,0.1,0.03,0,0,0.13
GC,0.1,0.03,0,0,0.13
GC,0.1,0.03,0,0,0.13
GC,0.1,0.02,0,0,0.12
GC,0.1,0.02,0,0,0.12
GC,0.09,0.02,0,0,0.12
GC,0.09,0.02,0,0,0.12
GC,0.09,0.02,0,0,0.12
GC,0.09,0.02,0,0,0.12
GC,0.09,0.02,0,0,0.12
GC,0.09,0.02,0,0,0.12
GC,0.09,0.02,0,0,0.12
GC,0,0,0.11,0,0.12
GC,0.09,0.02,0,0,0.12
GC,0.09,0.02,0,0,0.12
GC,0.09,0.02,0,0,0.12
GC,0.09,0.02,0,0,0.12
GC,0.09,0.02,0,0,0.11
GC,0.09,0.02,0,0,0.11
GC,0.09,0.02,0,0,0.11
GC,0.09,0.02,0,0,0.11
GC,0.09,0.02,0,0,0.11
GC,0.09,0.02,0,0,0.11
GC,0.09,0.02,0,0,0.11
GC,0.09,0.02,0,0,0.11
GC,0.07,0.02,0.02,0,0.11
GC,0.08,0.02,0,0,0.11
GC,0.08,0.02,0,0,0.11
GC,0,0,0.11,0,0.11
GC,0.08,0.02,0,0,0.11
GC,0.08,0.02,0,0,0.11
GC,0.08,0.02,0,0,0.11
GC,0.08,0.02,0,0,0.11
GC,0.08,0.02,0,0,0.11
GC,0,0,0.1,0,0.1
GC,0.08,0.02,0,0,0.1
GC,0.08,0.02,0,0,0.1
GC,0.08,0.02,0,0,0.1
GC,0.06,0.02,0.02,0,0.1
GC,0.08,0.02,0,0,0.1
GC,0.08,0.02,0,0,0.1
GC,0.08,0.02,0,0,0.1
GC,0.08,0.02,0,0,0.1
GC,0.08,0.02,0,0,0.1
GC,0,0,0.09,0,0.1
GC,0.07,0.02,0,0,0.09
GC,0.07,0.02,0,0,0.09
GC,0.07,0.02,0,0,0.09
GC,0.07,0.02,0,0,0.09
GC,0.07,0.02,0,0,0.09
GC,0.07,0.02,0,0,0.09
GC,0.07,0.02,0,0,0.09
GC,0.07,0.02,0,0,0.09
GC,0.03,0.01,0.04,0,0.09
GC,0,0,0.09,0,0.09
GC,0.07,0.02,0,0,0.09
GC,0.07,0.02,0,0,0.09
GC,0.07,0.02,0,0,0.09
GC,0.07,0.02,0,0,0.09
GC,0,0,0.08,0,0.09
GC,0.07,0.02,0,0,0.09
GC,0.07,0.02,0,0,0.09
GC,0.07,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0,0,0.08,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0,0,0.07,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.02,0,0,0.08
GC,0.06,0.01,0,0,0.07
GC,0.06,0.01,0,0,0.07
GC,0.06,0.01,0,0,0.07
GC,0,0,0.07,0,0.07
GC,0.06,0.01,0,0,0.07
GC,0.06,0.01,0,0,0.07
GC,0.05,0.01,0,0,0.07
GC,0.05,0.01,0,0,0.07
GC,0.05,0.01,0,0,0.07
GC,0.05,0.01,0,0,0.07
GC,0.05,0.01,0,0,0.07
GC,0.05,0.01,0,0,0.07
GC,0.05,0.01,0,0,0.07
GC,0.05,0.01,0,0,0.07
GC,0.05,0.01,0,0,0.07
GC,0.05,0.01,0,0,0.07
GC,0.05,0.01,0,0,0.07
GC,0.05,0.01,0,0,0.07
GC,0.05,0.01,0,0,0.07
GC,0.05,0.01,0,0,0.07
GC,0.05,0.01,0,0,0.07
GC,0.05,0.01,0,0,0.07
GC,0.05,0.01,0,0,0.07
GC,0.05,0.01,0,0,0.06
GC,0.05,0.01,0,0,0.06
GC,0.05,0.01,0,0,0.06
GC,0.05,0.01,0,0,0.06
GC,0.05,0.01,0,0,0.06
GC,0.05,0.01,0,0,0.06
GC,0.05,0.01,0,0,0.06
GC,0.05,0.01,0,0,0.06
GC,0.05,0.01,0,0,0.06
GC,0.05,0.01,0,0,0.06
GC,0.05,0.01,0,0,0.06
GC,0.05,0.01,0,0,0.06
GC,0.05,0.01,0,0,0.06
GC,0.04,0.01,0,0,0.06
GC,0.04,0.01,0,0,0.06
GC,0.04,0.01,0,0,0.06
GC,0.04,0.01,0,0,0.06
GC,0.04,0.01,0,0,0.06
GC,0.04,0.01,0,0,0.06
GC,0.04,0.01,0,0,0.06
GC,0,0,0.05,0,0.06
GC,0.04,0.01,0,0,0.06
GC,0.04,0.01,0,0,0.06
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0,0,0.05,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.01,0,0.03,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0,0,0.05,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.04,0.01,0,0,0.05
GC,0.03,0.01,0,0,0.05
GC,0.03,0.01,0,0,0.04
GC,0.03,0.01,0,0,0.04
GC,0.03,0.01,0,0,0.04
GC,0.03,0.01,0,0,0.04
GC,0.03,0.01,0,0,0.04
GC,0.03,0.01,0,0,0.04
GC,0.03,0.01,0,0,0.04
GC,0.03,0.01,0,0,0.04
GC,0.03,0.01,0,0,0.04
GC,0.03,0.01,0,0,0.04
GC,0.03,0.01,0,0,0.04
GC,0,0,0.04,0,0.04
GC,0.03,0.01,0,0,0.04
GC,0.03,0.01,0,0,0.04
GC,0.03,0.01,0,0,0.03
GC,0.03,0.01,0,0,0.03
GC,0.03,0.01,0,0,0.03
GC,0.03,0.01,0,0,0.03
GC,0.03,0.01,0,0,0.03
GC,0.03,0.01,0,0,0.03
GC,0.03,0.01,0,0,0.03
GC,0.03,0.01,0,0,0.03
GC,0.02,0.01,0,0,0.03
GC,0.02,0.01,0,0,0.03
GC,0.02,0.01,0,0,0.03
GC,0.02,0.01,0,0,0.03
GC,0.02,0.01,0,0,0.03
GC,0.02,0.01,0,0,0.03
GC,0.02,0.01,0,0,0.03
GC,0.02,0.01,0,0,0.03
GC,0.02,0.01,0,0,0.03
GC,0.01,0,0.01,0,0.03
GC,0.02,0.01,0,0,0.03
GC,0.02,0.01,0,0,0.03
GC,0.02,0,0,0,0.02
GC,0.02,0,0,0,0.02
GC,0,0,0.02,0,0.02
GC,0.02,0,0,0,0.02
GC,0.02,0,0,0,0.02
GC,0.02,0,0,0,0.02
GC,0.02,0,0,0,0.02
GC,0.02,0,0,0,0.02
GC,0.02,0,0,0,0.02
GC,0.02,0,0,0,0.02
GC,0.02,0,0,0,0.02
GC,0.02,0,0,0,0.02
GC,0.02,0,0,0,0.02
GC,0.02,0,0,0,0.02
GC,0.01,0,0,0,0.02
GC,0.01,0,0,0,0.02
GC,0.01,0,0,0,0.02
GC,0.01,0,0,0,0.02
GC,0.01,0,0,0,0.02
GC,0.01,0,0,0,0.02
GC,0.01,0,0,0,0.02
GC,0.01,0,0,0,0.02
GC,0.01,0,0,0,0.02
GC,0.01,0,0,0,0.02
GC,0.01,0,0,0,0.02
GC,0.01,0,0,0,0.02
GC,0.01,0,0,0,0.02
GC,0.01,0,0,0,0.02
GC,0.01,0,0,0,0.01
GC,0.01,0,0,0,0.01
GC,0.01,0,0,0,0.01
GC,0.01,0,0,0,0.01
GC,0.01,0,0,0,0.01
GC,0.01,0,0,0,0.01
GC,0.01,0,0,0,0.01
GC,0.01,0,0,0,0.01
GC,0.01,0,0,0,0.01
GC,0.01,0,0,0,0.01
GC,0.01,0,0,0,0.01
GC,0.01,0,0,0,0.01
GC,0.01,0,0,0,0.01
GBA ����,187.54,75.25,47.33,7.73,318.5
GBA,6.06,3.9,5.38,0.5,15.85
GBA,4.34,2.65,3.15,0.35,10.49
GBA,2.57,1.58,2.06,0.21,6.41
GBA,3.14,1.24,0.91,0.2,5.49
GBA,2.62,1.64,0.99,0.23,5.47
GBA,3.21,1.11,0.95,0.2,5.46
GBA,2.93,1.25,0.83,0.2,5.2
GBA,3,1.11,0.05,0.07,4.24
GBA,2.07,0.77,0.05,0.05,2.94
GBA,1.75,0.45,0.62,0.09,2.91
GBA,1.59,1.05,0.04,0.14,2.82
GBA,1.75,0.52,0.33,0.1,2.7
GBA,2.15,0.18,0,0.07,2.39
GBA,1.22,0.1,0.91,0.04,2.27
GBA,0.9,0.73,0.54,0.09,2.26
GBA,1.19,0.71,0.22,0.13,2.24
GBA,1.29,0.83,0,0.11,2.23
GBA,1.48,0.17,0.47,0.06,2.17
GBA,0.82,0.37,0.89,0.05,2.13
GBA,1.64,0.36,0,0.07,2.07
GBA,0.71,0.52,0.74,0.08,2.06
GBA,1.15,0.77,0.04,0.1,2.06
GBA,1.2,0.48,0.29,0.07,2.04
GBA,1.21,0.64,0.05,0.09,1.99
GBA,1.26,0.18,0.35,0.06,1.85
GBA,1.31,0.49,0,0.03,1.83
GBA,0.93,0.59,0.21,0.07,1.8
GBA,0.93,0.38,0.4,0.06,1.76
GBA,1.26,0.47,0,0.03,1.76
GBA,1.25,0.46,0,0.03,1.75
GBA,0.95,0.7,0,0.08,1.73
GBA,1.25,0.39,0,0.06,1.71
GBA,0.87,0.66,0.08,0.08,1.69
GBA,1.52,0.12,0,0.05,1.69
GBA,1.18,0.27,0.17,0.06,1.68
GBA,0.59,0.95,0.03,0.1,1.67
GBA,0.8,0.05,0.76,0.03,1.64
GBA,0.85,0.65,0,0.08,1.58
GBA,0.68,0.38,0.44,0.05,1.56
GBA,1.04,0.37,0,0.06,1.47
GBA,1.02,0.38,0,0.06,1.46
GBA,0,0,1.39,0.03,1.43
GBA,0.89,0.22,0.22,0.1,1.42
GBA,0.74,0.52,0.08,0.06,1.4
GBA,0.63,0.66,0,0.07,1.36
GBA,0.92,0.35,0.01,0.05,1.33
GBA,0.93,0.35,0,0.06,1.33
GBA,0.31,0.04,0.96,0.01,1.32
GBA,0.94,0.35,0,0.02,1.3
GBA,0.39,0.02,0.85,0.03,1.29
GBA,0.93,0.34,0,0.02,1.29
GBA,0.88,0.33,0,0.02,1.23
GBA,0.79,0.27,0.12,0.04,1.23
GBA,0.4,0.11,0.7,0.02,1.23
GBA,0.61,0.27,0.27,0.07,1.22
GBA,0.87,0.32,0,0.02,1.21
GBA,0.86,0.32,0,0.02,1.19
GBA,0.92,0.23,0,0.04,1.19
GBA,0.64,0.24,0.29,0.02,1.19
GBA,0.85,0.31,0,0.02,1.18
GBA,0.68,0.25,0.21,0.02,1.17
GBA,0.84,0.27,0,0.05,1.16
GBA,0.82,0.3,0,0.02,1.14
GBA,0.81,0.3,0,0.02,1.13
GBA,0.81,0.3,0,0.02,1.13
GBA,0.78,0.29,0,0.02,1.09
GBA,0.77,0.29,0,0.02,1.08
GBA,0.77,0.29,0,0.02,1.08
GBA,0.76,0.28,0,0.02,1.06
GBA,0.39,0.16,0.37,0.12,1.04
GBA,0.5,0.19,0.28,0.02,0.98
GBA,0.49,0.18,0.29,0.01,0.97
GBA,0.68,0.25,0,0.02,0.95
GBA,0.67,0.25,0,0.02,0.93
GBA,0.67,0.25,0,0.02,0.93
GBA,0.67,0.25,0,0.02,0.93
GBA,0.62,0.24,0,0.03,0.89
GBA,0.6,0.22,0.05,0.02,0.89
GBA,0.46,0.17,0.24,0.02,0.89
GBA,0.42,0.16,0.3,0.02,0.89
GBA,0.6,0.22,0,0.01,0.84
GBA,0.6,0.22,0,0.01,0.83
GBA,0.56,0.21,0,0.01,0.78
GBA,0.55,0.2,0,0.01,0.77
GBA,0.45,0.17,0.14,0.01,0.77
GBA,0.09,0.03,0.62,0.02,0.76
GBA,0.54,0.2,0,0.01,0.76
GBA,0.42,0.16,0.15,0.01,0.74
GBA,0.53,0.2,0,0.01,0.74
GBA,0.16,0.06,0.5,0.02,0.74
GBA,0.31,0.11,0.3,0.02,0.74
GBA,0.4,0.15,0.17,0.01,0.73
GBA,0.52,0.19,0,0.01,0.73
GBA,0.52,0.19,0,0.01,0.72
GBA,0,0,0.7,0.02,0.72
GBA,0.51,0.19,0,0.01,0.72
GBA,0.51,0.19,0,0.01,0.71
GBA,0.5,0.19,0,0.01,0.7
GBA,0.5,0.19,0,0.01,0.7
GBA,0.37,0.14,0.17,0.01,0.7
GBA,0.5,0.18,0,0.01,0.7
GBA,0.5,0.18,0,0.01,0.69
GBA,0.49,0.18,0,0.01,0.68
GBA,0.48,0.18,0,0.01,0.67
GBA,0,0,0.64,0.02,0.66
GBA,0.47,0.18,0,0.01,0.66
GBA,0.47,0.17,0,0.01,0.66
GBA,0.47,0.17,0,0.01,0.66
GBA,0.25,0.09,0.3,0.01,0.65
GBA,0.47,0.17,0,0.01,0.65
GBA,0.47,0.17,0,0.01,0.65
GBA,0.46,0.17,0,0.01,0.64
GBA,0.46,0.17,0,0.01,0.64
GBA,0.46,0.17,0,0.01,0.64
GBA,0.46,0.17,0,0.01,0.64
GBA,0.45,0.17,0,0.01,0.63
GBA,0.37,0.22,0,0.03,0.62
GBA,0.44,0.16,0,0.01,0.61
GBA,0.44,0.16,0,0.01,0.61
GBA,0.44,0.16,0,0.01,0.61
GBA,0.27,0.1,0.22,0.01,0.61
GBA,0.44,0.16,0,0.01,0.61
GBA,0.44,0.16,0,0.01,0.61
GBA,0.44,0.16,0,0.01,0.61
GBA,0.43,0.16,0,0.01,0.61
GBA,0.43,0.16,0,0.01,0.61
GBA,0.43,0.16,0,0.01,0.6
GBA,0.43,0.16,0,0.01,0.6
GBA,0.34,0.13,0.11,0.01,0.59
GBA,0.42,0.15,0,0.01,0.58
GBA,0.41,0.15,0,0.01,0.57
GBA,0.41,0.15,0,0.01,0.57
GBA,0.4,0.15,0,0.01,0.56
GBA,0.4,0.15,0,0.01,0.56
GBA,0.4,0.15,0,0.01,0.56
GBA,0.31,0.11,0.13,0.01,0.56
GBA,0.4,0.15,0,0.01,0.56
GBA,0.4,0.15,0,0.01,0.56
GBA,0.4,0.15,0,0.01,0.56
GBA,0.4,0.15,0,0.01,0.56
GBA,0.22,0.08,0.24,0.01,0.55
GBA,0.39,0.15,0,0.01,0.55
GBA,0.39,0.15,0,0.01,0.55
GBA,0.39,0.14,0,0.01,0.54
GBA,0.39,0.14,0,0.01,0.54
GBA,0.38,0.14,0,0.01,0.53
GBA,0.24,0.09,0.19,0.01,0.52
GBA,0.37,0.14,0,0.01,0.52
GBA,0.37,0.14,0,0.01,0.52
GBA,0.37,0.14,0,0.01,0.52
GBA,0.37,0.14,0,0.01,0.51
GBA,0.37,0.14,0,0.01,0.51
GBA,0.36,0.13,0,0.01,0.51
GBA,0.36,0.13,0,0.01,0.5
GBA,0.13,0.05,0.31,0.01,0.5
GBA,0.36,0.13,0,0.01,0.5
GBA,0.35,0.13,0,0.01,0.49
GBA,0.35,0.13,0,0.01,0.49
GBA,0.35,0.13,0,0.01,0.48
GBA,0.35,0.13,0,0.01,0.48
GBA,0.34,0.13,0,0.01,0.48
GBA,0,0,0.46,0.01,0.47
GBA,0.33,0.12,0,0.01,0.47
GBA,0.33,0.12,0,0.01,0.47
GBA,0.33,0.12,0,0.01,0.46
GBA,0.25,0.09,0.12,0.01,0.46
GBA,0.33,0.12,0,0.01,0.46
GBA,0.33,0.12,0,0.01,0.46
GBA,0.33,0.12,0,0.01,0.46
GBA,0.33,0.12,0,0.01,0.46
GBA,0.33,0.12,0,0.01,0.46
GBA,0.33,0.12,0,0.01,0.46
GBA,0.33,0.12,0,0.01,0.46
GBA,0,0,0.45,0.01,0.46
GBA,0.33,0.12,0,0.01,0.45
GBA,0.32,0.12,0,0.01,0.45
GBA,0.32,0.12,0,0.01,0.45
GBA,0.32,0.12,0,0.01,0.45
GBA,0.32,0.12,0,0.01,0.45
GBA,0,0,0.43,0.01,0.44
GBA,0.31,0.12,0,0.01,0.44
GBA,0.31,0.12,0,0.01,0.44
GBA,0.31,0.12,0,0.01,0.44
GBA,0.26,0.1,0.07,0.01,0.43
GBA,0.31,0.12,0,0.01,0.43
GBA,0.31,0.12,0,0.01,0.43
GBA,0.31,0.11,0,0.01,0.43
GBA,0.18,0.07,0.17,0.01,0.43
GBA,0.31,0.11,0,0.01,0.43
GBA,0.31,0.11,0,0.01,0.43
GBA,0.14,0.05,0.22,0.01,0.42
GBA,0,0,0.41,0.01,0.42
GBA,0.3,0.11,0,0.01,0.42
GBA,0.3,0.11,0,0.01,0.42
GBA,0.3,0.11,0,0.01,0.42
GBA,0.3,0.11,0,0.01,0.42
GBA,0.3,0.11,0,0.01,0.42
GBA,0.3,0.11,0,0.01,0.41
GBA,0.3,0.11,0,0.01,0.41
GBA,0,0,0.4,0.01,0.41
GBA,0.29,0.11,0,0.01,0.4
GBA,0.29,0.11,0,0.01,0.4
GBA,0,0,0.39,0.01,0.4
GBA,0.29,0.11,0,0.01,0.4
GBA,0.28,0.1,0,0.01,0.39
GBA,0,0,0.39,0,0.39
GBA,0.28,0.1,0,0.01,0.39
GBA,0.28,0.1,0,0.01,0.39
GBA,0.28,0.1,0,0.01,0.39
GBA,0.27,0.1,0,0.01,0.38
GBA,0.27,0.1,0,0.01,0.38
GBA,0.27,0.1,0,0.01,0.38
GBA,0.26,0.1,0,0.01,0.37
GBA,0,0,0.36,0.01,0.37
GBA,0.26,0.1,0,0.01,0.36
GBA,0.26,0.1,0,0.01,0.36
GBA,0.26,0.1,0,0.01,0.36
GBA,0,0,0.35,0.01,0.36
GBA,0,0,0.35,0.01,0.36
GBA,0.25,0.09,0,0.01,0.35
GBA,0.25,0.09,0,0.01,0.35
GBA,0.25,0.09,0,0.01,0.35
GBA,0.25,0.09,0,0.01,0.35
GBA,0.25,0.09,0,0.01,0.34
GBA,0.25,0.09,0,0.01,0.34
GBA,0.1,0.04,0.2,0.01,0.34
GBA,0.25,0.09,0,0.01,0.34
GBA,0.25,0.09,0,0.01,0.34
GBA,0.24,0.09,0,0.01,0.34
GBA,0.24,0.09,0,0.01,0.33
GBA,0.24,0.09,0,0.01,0.33
GBA,0.17,0.06,0.09,0.01,0.33
GBA,0.24,0.09,0,0.01,0.33
GBA,0.24,0.09,0,0.01,0.33
GBA,0.24,0.09,0,0.01,0.33
GBA,0.12,0.04,0.16,0.01,0.33
GBA,0.23,0.09,0,0.01,0.32
GBA,0.23,0.08,0,0.01,0.32
GBA,0.23,0.08,0,0.01,0.32
GBA,0.23,0.08,0,0.01,0.32
GBA,0.23,0.08,0,0.01,0.32
GBA,0.23,0.08,0,0.01,0.32
GBA,0.23,0.08,0,0.01,0.32
GBA,0.22,0.08,0,0.01,0.31
GBA,0.22,0.08,0,0.01,0.31
GBA,0.22,0.08,0,0.01,0.31
GBA,0,0,0.3,0.01,0.31
GBA,0.22,0.08,0,0.01,0.3
GBA,0.22,0.08,0,0.01,0.3
GBA,0.22,0.08,0,0.01,0.3
GBA,0.22,0.08,0,0.01,0.3
GBA,0.22,0.08,0,0.01,0.3
GBA,0,0,0.3,0.01,0.3
GBA,0.21,0.08,0,0.01,0.3
GBA,0.21,0.08,0,0.01,0.3
GBA,0,0,0.29,0.01,0.3
GBA,0.21,0.08,0,0.01,0.3
GBA,0.21,0.08,0,0.01,0.3
GBA,0.21,0.08,0,0.01,0.29
GBA,0,0,0.29,0.01,0.29
GBA,0,0,0.28,0.01,0.29
GBA,0.21,0.08,0,0.01,0.29
GBA,0.2,0.08,0,0.01,0.29
GBA,0.08,0.03,0.17,0.01,0.29
GBA,0.2,0.08,0,0.01,0.28
GBA,0.2,0.08,0,0.01,0.28
GBA,0.2,0.08,0,0.01,0.28
GBA,0.2,0.08,0,0.01,0.28
GBA,0.2,0.08,0,0.01,0.28
GBA,0.2,0.08,0,0.01,0.28
GBA,0,0,0.28,0.01,0.28
GBA,0.2,0.07,0,0.01,0.28
GBA,0.2,0.07,0,0.01,0.28
GBA,0.2,0.07,0,0.01,0.28
GBA,0.2,0.07,0,0.01,0.28
GBA,0.2,0.07,0,0.01,0.28
GBA,0,0,0.27,0.01,0.28
GBA,0.2,0.07,0,0,0.28
GBA,0,0,0.27,0.01,0.27
GBA,0.2,0.07,0,0,0.27
GBA,0.2,0.07,0,0,0.27
